column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_q1_stress_std,relative windows,stress,wake,wake_q1,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,5.045887812535674,12.815742267181042,17.263793000173354,20.0749878393133,23.55735603665021,28.416291751837996,34.473746745569166,20.322078779104483,4.836825790809304,26.19; 19.93; 11.5,feature,True,True,
wake_q1_stress_valid_count,relative windows,stress,wake,wake_q1,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,207,False,False,False,False,0.0,12.0,64.6,130.0,168.0,196.0,462.79999999999995,1563.0,192.58350951374206,155.98214344171816,130; 148; 159,feature,True,True,
wake_q2_hr_coverage_fraction,relative windows,hr,wake,wake_q2,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,432,False,False,False,False,6.976744186046512,0.0,0.0,0.8379772961816305,0.8791666666666667,0.9012345679012346,0.9283511008970272,0.9581749049429658,0.7832758516205172,0.2602525212341494,0.8991; 0.8818; 0.9046,feature,True,True,
wake_q2_hr_mean,relative windows,hr,wake,wake_q2,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,439,92.81183932346723,34,7.188160676532769,439,False,False,False,False,0.0,47.016597510373444,59.857011667968806,68.82471300684571,77.32608695652173,85.79372924139764,97.49970334829489,140.0,77.81421109603663,12.48974109959025,89.16; 73.31; 88.45,feature,True,True,
wake_q2_hr_p90,relative windows,hr,wake,wake_q2,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,439,92.81183932346723,34,7.188160676532769,214,False,False,False,False,0.0,53.0,70.0,81.5,94.0,104.95,122.0,160.7,94.43325740318907,16.819345248342646,116; 105.4; 113,feature,True,True,
wake_q2_hr_std,relative windows,hr,wake,wake_q2,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,439,92.81183932346723,34,7.188160676532769,439,False,False,False,False,0.0,1.3743685418725535,5.845212396035883,8.725054172710546,11.416500443072207,15.245416232586937,20.763357769715515,30.40532159029187,12.171907069249054,4.719655069422267,21.59; 26.12; 18.21,feature,True,True,
wake_q2_hr_valid_count,relative windows,hr,wake,wake_q2,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,151,False,False,False,False,6.976744186046512,0.0,0.0,178.0,202.0,221.0,275.5999999999999,6241.0,205.0,288.8281931504651,225; 207; 211,feature,True,True,
wake_q2_stress_coverage_fraction,relative windows,stress,wake,wake_q2,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,437,False,False,False,False,7.822410147991543,0.0,0.0,0.49310846674086123,0.7120181405895691,0.8502939846223428,0.9486450533361221,0.9906606710480802,0.6348537574117626,0.27477510087374074,0.2877; 0.6177; 0.3215,feature,True,True,
wake_q2_stress_high_fraction,relative windows,stress,wake,wake_q2,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,436,92.17758985200845,37,7.822410147991543,401,False,False,False,False,5.73394495412844,0.0,0.0,0.054402829157961324,0.20833333333333334,0.45861486486486486,0.8571047008547008,1.0,0.2829394332603401,0.2689508491037633,0.2083; 0.03448; 0.01333,feature,True,True,
wake_q2_stress_mean,relative windows,stress,wake,wake_q2,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,436,92.17758985200845,37,7.822410147991543,436,False,False,False,False,0.0,5.615141955835962,26.80289441500204,42.13338678918169,56.50108625371783,69.5780462184874,84.77631787869166,92.83478260869565,55.88926965120083,17.952762224333906,57.33; 27.19; 48.19,feature,True,True,
wake_q2_stress_medium_or_high_fraction,relative windows,stress,wake,wake_q2,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,436,92.17758985200845,37,7.822410147991543,393,False,False,False,False,0.6880733944954129,0.0,0.06001765225066196,0.305386319579064,0.6055942995755003,0.845100105374078,1.0,1.0,0.5709640881348651,0.3083786852135572,0.6111; 0.06207; 0.52,feature,True,True,
wake_q2_stress_p90,relative windows,stress,wake,wake_q2,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,436,92.17758985200845,37,7.822410147991543,195,False,False,False,False,0.0,12.400000000000034,42.0,70.0,82.45,89.92500000000001,96.0,99.0,77.48211009174311,16.396931385178906,84; 33; 65.6,feature,True,True,
wake_q2_stress_std,relative windows,stress,wake,wake_q2,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,436,92.17758985200845,37,7.822410147991543,436,False,False,False,False,0.0,3.3517719194479807,7.690279323990857,13.700776013543479,16.45240674227982,19.85612995233743,24.470574991610313,38.371401643670715,16.6201223148272,5.031331080180061,20.4; 14.53; 15.83,feature,True,True,
wake_q2_stress_valid_count,relative windows,stress,wake,wake_q2,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,200,False,False,False,False,7.822410147991543,0.0,0.0,116.0,164.0,200.0,255.0,6234.0,170.92389006342495,292.35524330447,72; 145; 75,feature,True,True,
wake_q3_hr_coverage_fraction,relative windows,hr,wake,wake_q3,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,426,False,False,False,False,8.0338266384778,0.0,0.0,0.841248303934871,0.8771186440677966,0.900355871886121,0.9267387513079874,0.9590409590409591,0.7790534731632341,0.26438473241743937,0.8392; 0.8349; 0.8703,feature,True,True,
wake_q3_hr_mean,relative windows,hr,wake,wake_q3,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,435,91.9661733615222,38,8.0338266384778,435,False,False,False,False,0.0,48.10648148148148,61.3108643777547,69.67201267201267,76.97126436781609,85.68116460637606,96.2502813111546,113.11504424778761,77.77698916828562,11.18942823408849,71.72; 91.95; 68.85,feature,True,True,
wake_q3_hr_p90,relative windows,hr,wake,wake_q3,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,435,91.9661733615222,38,8.0338266384778,203,False,False,False,False,0.0,56.0,70.7,83.0,92.0,102.0,118.23999999999997,147.0,93.27218390804597,15.18612293224654,85; 104.5; 81,feature,True,True,
wake_q3_hr_std,relative windows,hr,wake,wake_q3,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,435,91.9661733615222,38,8.0338266384778,435,False,False,False,False,0.0,2.662705391138869,5.835826171156722,8.267237094075043,10.828504532790605,13.49893523768035,19.35733743638035,32.01362788025324,11.4404018034441,4.367506708604093,11.81; 9.645; 9.769,feature,True,True,
wake_q3_hr_valid_count,relative windows,hr,wake,wake_q3,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,144,False,False,False,False,8.0338266384778,0.0,0.0,175.0,201.0,220.0,263.4,800.0,190.3340380549683,81.42789157530879,210; 196; 203,feature,True,True,
wake_q3_stress_coverage_fraction,relative windows,stress,wake,wake_q3,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,434,False,False,False,False,8.0338266384778,0.0,0.0,0.5428571428571428,0.7504990019960079,0.8711288711288712,0.9553696854749486,0.9961950882047734,0.6671063955555245,0.2760275903101341,0.8711; 0.673; 0.896,feature,True,True,
wake_q3_stress_high_fraction,relative windows,stress,wake,wake_q3,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,435,91.9661733615222,38,8.0338266384778,411,False,False,False,False,3.218390804597701,0.0,0.008884644766997709,0.08163643095149944,0.26459143968871596,0.5167225950782999,0.8774627735679079,1.0,0.327878235595602,0.28239732792085426,0.1147; 0.8544; 0.05742,feature,True,True,
wake_q3_stress_mean,relative windows,stress,wake,wake_q3,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,435,91.9661733615222,38,8.0338266384778,434,False,False,False,False,0.0,9.988636363636363,28.679444250668528,45.65191387559808,60.476377952755904,72.88127853881278,85.61277796784125,92.12903225806451,59.13917329023398,17.753845521583955,49.75; 85.6; 44.54,feature,True,True,
wake_q3_stress_medium_or_high_fraction,relative windows,stress,wake,wake_q3,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,435,91.9661733615222,38,8.0338266384778,392,False,False,False,False,0.45977011494252873,0.0,0.09893603519756325,0.3628040973111396,0.6990291262135923,0.8897775592259408,1.0,1.0,0.6261721755079938,0.30000874195373317,0.4862; 0.9873; 0.3636,feature,True,True,
wake_q3_stress_p90,relative windows,stress,wake,wake_q3,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,435,91.9661733615222,38,8.0338266384778,167,False,False,False,False,0.0,20.0,50.0,73.45000000000002,84.0,91.0,96.0,99.0,80.12137931034484,14.92872500521766,77.3; 96; 69,feature,True,True,
wake_q3_stress_std,relative windows,stress,wake,wake_q3,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,435,91.9661733615222,38,8.0338266384778,435,False,False,False,False,0.0,4.0846929607674145,8.054778604115361,13.496647172229089,16.419676879234558,19.479629810704978,24.377659793896623,30.45592433389826,16.406867659219696,4.859997646641814,19.63; 10.12; 18.1,feature,True,True,
wake_q3_stress_valid_count,relative windows,stress,wake,wake_q3,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,182,False,False,False,False,8.0338266384778,0.0,0.0,129.0,173.0,205.0,258.0,890.0,164.01268498942918,85.09753046416506,218; 158; 209,feature,True,True,
wake_q4_hr_coverage_fraction,relative windows,hr,wake,wake_q4,hr_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,465,False,False,False,False,0.0,0.004664560652342289,0.3113566810662941,0.816414686825054,0.8518918918918919,0.8782707622298066,0.9111454311454311,0.9316770186335404,0.7958898327189037,0.18489715700109396,0.8991; 0.5197; 0.7674,feature,True,True,
wake_q4_hr_mean,relative windows,hr,wake,wake_q4,hr_mean,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,50.014634146341464,59.96370777690495,66.51572327044025,72.37426900584795,79.24757281553399,88.94638789083403,107.91005291005291,73.26859034487885,9.259914606015515,80.96; 62.81; 55.66,feature,True,True,
wake_q4_hr_p90,relative windows,hr,wake,wake_q4,hr_p90,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,183,False,False,False,False,0.0,59.0,69.48,78.60000000000002,86.0,95.0,108.08,136.0,87.65200845665963,12.465153169328174,100.6; 79.9; 65,feature,True,True,
wake_q4_hr_std,relative windows,hr,wake,wake_q4,hr_std,Compact summary for a relative quarter of the sleep or wake phase.,bpm,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,3.9943901104637534,6.185852482262178,8.352158667204126,10.22534550164455,12.652555845420626,16.94863259938451,24.95176861972925,10.771281406805242,3.3692770856141667,13.21; 12.09; 6.72,feature,True,True,
wake_q4_hr_valid_count,relative windows,hr,wake,wake_q4,hr_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,176,False,False,False,False,0.0,8.0,133.4,181.0,200.0,223.0,494.19999999999993,860.0,224.11627906976744,114.77738914289313,225; 122; 179,feature,True,True,
wake_q4_stress_coverage_fraction,relative windows,stress,wake,wake_q4,stress_coverage_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,467,False,False,False,False,0.0,0.004455699727610544,0.2770094044465774,0.7286973555337904,0.8378378378378378,0.8981132075471698,0.9545278828575293,0.9903121636167922,0.7713713952411108,0.206452577338463,0.8911; 0.5069; 0.9046,feature,True,True,
wake_q4_stress_high_fraction,relative windows,stress,wake,wake_q4,stress_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,433,False,False,False,False,4.439746300211417,0.0,0.004093625498007968,0.04932735426008968,0.1527777777777778,0.3615023474178404,0.7537386018237079,1.0,0.23534770966483745,0.23679219421390163,0.4126; 0.04202; 0,feature,True,True,
wake_q4_stress_mean,relative windows,stress,wake,wake_q4,stress_mean,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,16.94782608695652,26.28953895071542,39.59090909090909,51.552486187845304,64.39226519337016,80.49024482109228,90.26168224299066,52.07559661732347,16.421913052806598,65.13; 31.13; 19.89,feature,True,True,
wake_q4_stress_medium_or_high_fraction,relative windows,stress,wake,wake_q4,stress_medium_or_high_fraction,Compact summary for a relative quarter of the sleep or wake phase.,fraction 0..1,float64,473,100.0,0,0.0,462,False,False,False,False,0.0,0.011627906976744186,0.06193815174397699,0.25728155339805825,0.49583333333333335,0.740909090909091,0.9521700931295027,1.0,0.5016393595200508,0.28213862953262164,0.6771; 0.1765; 0.03318,feature,True,True,
wake_q4_stress_p90,relative windows,stress,wake,wake_q4,stress_p90,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,197,False,False,False,False,0.0,27.0,43.12000000000001,68.0,80.0,88.0,96.0,99.0,76.04059196617335,15.911791779054228,93; 63.2; 33,feature,True,True,
wake_q4_stress_std,relative windows,stress,wake,wake_q4,stress_std,Compact summary for a relative quarter of the sleep or wake phase.,stress points,float64,473,100.0,0,0.0,473,False,False,False,False,0.0,6.441584602270517,11.141771846542653,15.368560633723014,18.399303815834237,20.98022420057922,25.38273469511216,33.17455726775761,18.335467136143365,4.41478379872448,23.08; 19.68; 11.13,feature,True,True,
wake_q4_stress_valid_count,relative windows,stress,wake,wake_q4,stress_valid_count,Compact summary for a relative quarter of the sleep or wake phase.,count,int64,473,100.0,0,0.0,196,False,False,False,False,0.0,9.0,109.6,168.0,197.0,226.0,437.99999999999966,830.0,213.2135306553911,99.54848843923541,223; 119; 211,feature,True,True,
first_2h_after_wake_hr_coverage_fraction,anchored windows,hr,wake,first_2h_after_wake,coverage_fraction,Compact summary for a fixed window anchored to wake or sleep boundaries.,fraction 0..1,float64,473,100.0,0,0.0,53,False,False,False,False,0.0,0.016666666666666666,0.6783333333333333,0.875,0.9,0.925,0.95,0.9666666666666667,0.8713354474982383,0.12791958782474866,0.9167; 0.8583; 0.875,feature,True,True,
first_2h_after_wake_hr_mean,anchored windows,hr,wake,first_2h_after_wake,mean,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,45.5,59.695301640255764,71.29243765084473,78.80530973451327,86.075,100.9375,126.21238938053098,79.37537107712026,12.078315997796723,65.55; 74.81; 62.73,feature,True,True,
first_2h_after_wake_hr_p90,anchored windows,hr,wake,first_2h_after_wake,p90,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,287,False,False,False,False,0.0,53.0,71.55000000000001,86.5,96.60000000000001,109.15,130.50000000000003,166.0,98.60552016985139,18.193290196358486,90.2; 95.4; 76.6,feature,True,True,
first_2h_after_wake_hr_std,anchored windows,hr,wake,first_2h_after_wake,std,Compact summary for a fixed window anchored to wake or sleep boundaries.,bpm,float64,471,99.57716701902748,2,0.42283298097251587,471,False,False,False,False,0.0,3.3817241825801605,7.1018987520732,9.60600941767958,12.746536396340757,17.037088611082446,23.39687087253491,34.54562950289775,13.79555823007535,5.296709950510688,14.62; 17.75; 9.267,feature,True,True,
